timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,Hostname
25/09/2017 14:38,20,514 /escm/js/MonthPicker.min.js,200,OK,Thread Group 1-2,text,true,,4086,558,4,4,http://10.10.3.16:8080/escm/js/MonthPicker.min.js,19,ESCM-APP
25/09/2017 14:38,10,514 /escm/js/MonthPicker.min.js,200,OK,Thread Group 1-1,text,true,,4086,558,4,4,http://10.10.3.16:8080/escm/js/MonthPicker.min.js,9,ESCM-APP
25/09/2017 14:38,57,504 /escm/js/usageGraphJS/jquery.jqplot.min.js,200,OK,Thread Group 1-2,text,true,,43049,573,4,4,http://10.10.3.16:8080/escm/js/usageGraphJS/jquery.jqplot.min.js,32,ESCM-APP
25/09/2017 14:38,66,504 /escm/js/usageGraphJS/jquery.jqplot.min.js,200,OK,Thread Group 1-1,text,true,,43049,573,4,4,http://10.10.3.16:8080/escm/js/usageGraphJS/jquery.jqplot.min.js,26,ESCM-APP
25/09/2017 14:38,99,483 /escm/css/modern_ui/organization.css,200,OK,Thread Group 1-2,text,true,,63733,582,4,4,http://10.10.3.16:8080/escm/css/modern_ui/organization.css,38,ESCM-APP
25/09/2017 14:38,118,483 /escm/css/modern_ui/organization.css,200,OK,Thread Group 1-1,text,true,,63733,582,4,4,http://10.10.3.16:8080/escm/css/modern_ui/organization.css,38,ESCM-APP
25/09/2017 14:38,704,476 /escm/order/newOrder,200,OK,Thread Group 1-3,text,true,,9504,637,4,4,http://10.10.3.16:8080/escm/order/newOrder,701,ESCM-APP
25/09/2017 14:38,9,477 /escm/css/modern_ui/usageGraph/jquery.jqplot.min.css,200,OK,Thread Group 1-3,text,true,,1323,598,4,4,http://10.10.3.16:8080/escm/css/modern_ui/usageGraph/jquery.jqplot.min.css,8,ESCM-APP
25/09/2017 14:38,7,478 /escm/css/modern_ui/usageGraph/examples.css,200,OK,Thread Group 1-3,text,true,,1596,589,4,4,http://10.10.3.16:8080/escm/css/modern_ui/usageGraph/examples.css,7,ESCM-APP
25/09/2017 14:38,8,503 /escm/js/placeholders.min.js,200,OK,Thread Group 1-3,text,true,,1967,559,4,4,http://10.10.3.16:8080/escm/js/placeholders.min.js,7,ESCM-APP
25/09/2017 14:38,18,507 /escm/js/usageGraphJS/jqplot.dateAxisRenderer.min.js,200,OK,Thread Group 1-3,text,true,,3191,583,4,4,http://10.10.3.16:8080/escm/js/usageGraphJS/jqplot.dateAxisRenderer.min.js,18,ESCM-APP
25/09/2017 14:38,9,479 /escm/css/modern_ui/usageGraph/jquery.jqplot.css,200,OK,Thread Group 1-3,text,true,,1865,594,4,4,http://10.10.3.16:8080/escm/css/modern_ui/usageGraph/jquery.jqplot.css,8,ESCM-APP
