timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency
10/10/2017 18:39,2046,SP_user_login_46_with_cache,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-23,,true,,18029,3964,3,3,1115
10/10/2017 18:39,1189,676 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-24,text,true,,9587,3330,2,2,214
10/10/2017 18:39,296,675 /escm/login/auth,200,OK,Thread Group 1-25,text,true,,5976,399,2,2,294
10/10/2017 18:39,296,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-25,,true,,5976,399,2,2,294
10/10/2017 18:39,54,675 /escm/login/auth,200,OK,Thread Group 1-26,text,true,,5976,399,3,3,51
10/10/2017 18:39,54,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-26,,true,,5976,399,3,3,51
10/10/2017 18:39,886,680 /escm/dashboard/myAccountInfo,200,OK,Thread Group 1-24,text,true,,8440,646,3,3,799
10/10/2017 18:39,2075,SP_user_login_46_with_cache,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-24,,true,,18027,3976,3,3,1013
10/10/2017 18:39,1121,676 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-25,text,true,,9587,3342,2,2,251
10/10/2017 18:39,98,675 /escm/login/auth,200,OK,Thread Group 1-27,text,true,,5976,399,3,3,96
10/10/2017 18:39,98,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-27,,true,,5976,399,3,3,96
10/10/2017 18:39,1281,676 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-26,text,true,,9586,3294,3,3,325
10/10/2017 18:39,888,680 /escm/dashboard/myAccountInfo,200,OK,Thread Group 1-25,text,true,,8440,646,3,3,877
10/10/2017 18:39,2009,SP_user_login_46_with_cache,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-25,,true,,18027,3988,3,3,1128
10/10/2017 18:39,65,675 /escm/login/auth,200,OK,Thread Group 1-28,text,true,,5976,399,3,3,63
10/10/2017 18:39,65,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-28,,true,,5976,399,3,3,63
10/10/2017 18:39,791,680 /escm/dashboard/myAccountInfo,200,OK,Thread Group 1-26,text,true,,8443,646,3,3,785
10/10/2017 18:39,2072,SP_user_login_46_with_cache,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-26,,true,,18029,3940,3,3,1110
10/10/2017 18:39,1094,676 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-27,text,true,,9586,3390,2,2,249
10/10/2017 18:39,834,680 /escm/dashboard/myAccountInfo,200,OK,Thread Group 1-27,text,true,,8443,646,3,3,831
10/10/2017 18:39,1928,SP_user_login_46_with_cache,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-27,,true,,18029,4036,3,3,1080
10/10/2017 18:39,50,675 /escm/login/auth,200,OK,Thread Group 1-29,text,true,,5976,399,2,2,47
10/10/2017 18:39,50,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-29,,true,,5976,399,2,2,47
10/10/2017 18:39,1126,676 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-28,text,true,,9586,3414,2,2,239
10/10/2017 18:39,811,680 /escm/dashboard/myAccountInfo,200,OK,Thread Group 1-28,text,true,,8440,646,3,3,808
10/10/2017 18:39,1937,SP_user_login_46_with_cache,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-28,,true,,18026,4060,3,3,1047
10/10/2017 18:39,54,675 /escm/login/auth,200,OK,Thread Group 1-30,text,true,,5976,399,2,2,52
10/10/2017 18:39,54,Hit_the_portal_with-cache,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-30,,true,,5976,399,2,2,52
10/10/2017 18:39,1122,676 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-29,text,true,,9586,3330,2,2,272
10/10/2017 18:39,821,680 /escm/dashboard/myAccountInfo,200,OK,Thread Group 1-29,text,true,,8442,646,2,2,817
10/10/2017 18:39,1943,SP_user_login_46_with_cache,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-29,,true,,18028,3976,2,2,1089
10/10/2017 18:39,1123,676 /escm/login/doAuth?id=loginform,200,OK,Thread Group 1-30,text,true,,9586,3318,1,1,253
10/10/2017 18:39,749,680 /escm/dashboard/myAccountInfo,200,OK,Thread Group 1-30,text,true,,8440,646,1,1,739
10/10/2017 18:39,1872,SP_user_login_46_with_cache,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-30,,true,,18026,3964,1,1,992
